title,overview,genres,poster_path,vote_average,genres_cleaned
Night of Something Strange,"Five teenage friends set out for the beach on their Spring Break vacation. Good times are cut short when one of the group, Carrie, contracts a deadly sexual transmitted disease during a bathroom stop. When they stop for the night at an isolated motel, the real terror begins when the STD virus starts running rampant, turning those infected into the living dead.","['Comedy', 'Horror']",/4pzLkqluK3CoFBPtLx5fEVeRSaP.jpg,4.7,[]
Night of the Living Dead,A ragtag group barricade themselves in an old Pennsylvania farmhouse to remain safe from a horde of flesh-eating ghouls ravaging the Northeast.,"['Horror', 'Thriller', 'Science Fiction']",/rb2NWyb008u1EcKCOyXs2Nmj0ra.jpg,7.6,[]
The Negotiator,"The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.","['Action', 'Crime', 'Drama', 'Thriller']",/dUMHEymATOGbs2K3E4dmNSVBgFQ.jpg,7.108,[]
The Outlaws,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.","['Action', 'Crime', 'Thriller']",/9yi66KlKsDrsu2KuSgtBUmk6Seo.jpg,7.7,[]
Goldfinger,"Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.","['Adventure', 'Action', 'Thriller']",/aKNFzaqQgPzsGXnsMc4kJH5hFIV.jpg,7.4,[]
Don't Worry Darling,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.","['Science Fiction', 'Mystery', 'Thriller', 'Horror']",/jOqxKIOC92BVyinYO1Fm73XY7Tc.jpg,6.768,[]
Punisher: War Zone,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished.","['Action', 'Crime']",/oOvKJgYUIpfswGHAdW6159bPbvM.jpg,5.873,[]
Pornorama,A free-wheeling chronicle of the Munich sex film industry in the 1970s.,['Comedy'],/xwDhWi2o7qLDrG0M8fsUW139H5K.jpg,5.5,[]
Magnolia,"On one random day in the San Fernando Valley, a dying father, a young wife, a male caretaker, a famous lost son, a police officer in love, a boy genius, an ex-boy genius, a game show host and an estranged daughter will each become part of a dazzling multiplicity of plots, but one story.",['Drama'],/tpfC325Jk6S38VTe5dDWjWtoyxr.jpg,7.7,[]
Isle of Dogs,"In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island used as a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.","['Adventure', 'Comedy', 'Animation']",/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,7.848,[]
[REC],A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,"['Horror', 'Mystery']",/hgyJR4sgMsee6xMFM3xYiG6cDCh.jpg,7.228,[]
Sully,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.","['Drama', 'History']",/4vs83YcJ8TsabADDtaeCJ6ZTjYY.jpg,7.203,[]
Manchester by the Sea,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",['Drama'],/o9VXYOuaJxCEKOxbA86xqtwmqYn.jpg,7.6,[]
Jojo Rabbit,"Jojo, a lonely German boy during World War II has his world shaken when he learns that his single mother is hiding a Jewish girl in their home. Influenced by a buffoonish imaginary version of Adolf Hitler, he begins to question his beliefs and confront the conflict between propaganda and his own humanity.","['Comedy', 'War', 'Drama']",/7GsM4mtM0worCtIVeiQt28HieeN.jpg,7.985,[]
Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",['Drama'],/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,7.991,[]
The Little Rascals,"When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship.","['Romance', 'Comedy', 'Family']",/qI7PKX2JSw4yD2iQm3pyHvKir28.jpg,6.817,[]
The Hitman's Bodyguard,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.","['Action', 'Comedy', 'Crime', 'Thriller']",/5CGjlz2vyBhW5xHW4eNOZIdgzYq.jpg,6.894,[]
Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.","['Romance', 'Drama']",/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,8.2,[]
Hard Boiled,A cop who loses his partner in a shoot-out with gun smugglers goes on a mission to catch them. In order to get closer to the leaders of the ring he joins forces with an undercover cop who's working as a gangster hitman. They use all means of excessive force to find them.,"['Action', 'Thriller', 'Crime']",/oMqr4CGGqVlfI8DdrSelK1e9aFM.jpg,7.54,[]
5 Centimeters per Second,"Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.","['Animation', 'Romance', 'Drama']",/dFipUR6W0y3PPkuVS8gjFd929m2.jpg,7.294,[]
Sex and the Emperor,"In the Qing Dynasty, the only people who lived in the Forbidden City are the Emperor's concubines, their maids, the eunuchs and the Emperor himself. Lee Lien Ying is an eunuch who enters the Forbidden City with a big secret. One that will have his head on the floor if the wrong people find out.","['Drama', 'Comedy', 'Romance']",/2bq6rnqIDxR1R0h35xJyUbI7TzF.jpg,4.182,[]
Drunken Gang Assault Kawakita Saika,"I was easy to believe without thinking about anything...I moved to Tokyo and lived alone.I thought I was independent in my own way.I thought I was a woman who could say no.I easily trusted her because I was an acquaintance of my mother.I was forced to drink alcohol in a situation that was difficult to refuse, and even when I was drunk, I was forced to drink more...Before I knew it, I was left alone with the man who was the main culprit...and then I was swept away, and before I knew it, I was surrounded by many men.I knew it, many men drank. I was gathering at the meeting. I was the only woman. But I was already in a situation where I could make normal judgments due to alcohol. Some were forced to drink, and some were sleeping, and when I think about it now, everyone must have been aiming for sex with me with ulterior motives. In a small room with nowhere to escape, the men united and attacked me with drunkenness. I stopped thinking about it. I'll surrender to pleasure.",['Drama'],/a4LJqAHDS0trM9A0Zb3XRkb7e72.jpg,10.0,[]
SONE-852 結婚式間近の花嫁、新郎との愛あるSEXよりも男性ウェディングプランナーから無理やり犯●れるほうがま●こビチャ濡れでイキまくる,,[],/wwxOqYIXjCPzPtQiH3Aziim6XqR.jpg,0.0,[]
Incoming,Their first week of high school. The biggest party of the year. Mistakes will be made as four teenage boys navigate a night of mayhem and debauchery.,['Comedy'],/k2ySukuAiAarLns0yttKS3jg85Y.jpg,6.249,[]
The Shack,"A grieving man receives a mysterious, personal invitation to meet with God at a place called 'The Shack'.","['Drama', 'Family']",/doAzav9kfdtsoSdw1MDFvjKq3J4.jpg,7.505,[]
Curiosa,"A passionate love story set against a backdrop of sexual freedom, loosely based on the relationship between 19th century authors Pierre Louÿs and Marie de Régnier.","['Drama', 'History']",/8tl3JOYt7gnGlitknvAu15KOJBg.jpg,5.8,[]
Charlie's Angels: Full Throttle,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.","['Action', 'Adventure', 'Comedy']",/n4cdJ0Wqxb7C0HmZbcaC4eYnkIf.jpg,5.496,[]
The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.","['Action', 'Thriller', 'Science Fiction']",/1H1y9ZiqNFaLgQiRDDZLA55PviW.jpg,6.802,[]
The Brutalist,"When an innovative modern architect flees post-war Europe, he is given the opportunity to rebuild his legacy. Set during the dawn of the modern United States (in Pennsylvania), his wife joins him, and their lives are forever changed by a demanding, wealthy patron.",['Drama'],/vP7Yd6couiAaw9jgMd5cjMRj3hQ.jpg,6.958,[]
La Haine,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",['Drama'],/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,8.085,[]
Fear,"Nicole Walker always dreamed of being swept away by someone special — someone strong, sexy and sensitive who would care for her more than anything else in the world. David is all that and more: a modern-day knight who charms and seduces her, body and soul. But her perfect boyfriend is not all he seems to be. His sweet facade masks a savage, dark side that will soon transform Nicole's dream into a nightmare.","['Thriller', 'Horror']",/ut8snuINzOibbKnvpTnsGWQr4Nl.jpg,6.617,[]
The Roundup: Punishment,'Monster Cop' Ma Seok-do investigates an illegal online gambling business led by a former STS Baek and an IT genius CEO Chang. Ma proposes an unexpected alliance to Jang and begins hunting down the criminals.,"['Action', 'Crime', 'Thriller', 'Comedy']",/kfdVbOzwsKy65eaizDnBfxAJ95p.jpg,7.2,[]
Pleasure or Pain,A young designer falls under a man's erotic spell and is drawn into a world of sexual abandon from which she may never return.,"['Drama', 'Thriller']",/hPsB2NZozctyxl9juWPZzdIpHxa.jpg,4.812,[]
